order_status,total_orders
7ac830df7375159599fce33ddfdca903,557.87
7ac8e8b779cbb5c4d85744765dfc6168,547.98
7ac99a97fd540a8add7900eec14ecc2b,1500.19
7ac9a9cae93273d303eed9a24dc2ecf9,166.97
7ac9b67de74b34e14f2b547a8eb818ae,204.66
7ac9fdf6d5f20b34e1a815487a49e9f7,278.06
7acbe07ea8f812f68fcfbfe0f42f905d,245.51
7accad78821efdf3fdd3ad8925d106a9,183.83
7acf55df0298e1d2c31200fb4f6fb93b,233.87
7ad2923d155f5b99d26250b4fe0acb3f,162.65
7ad723676801aa4af929c35a4adfccc6,757.94
7adb5b6a71b330eb4b3027a470fe74b5,344.48
7add1817e4b937b1b86a729146d3e2e3,157.81
7adeb9ef7256f00660337f5959bcaaf6,297.07
7adfc76578b9a1d88f2b3f7b45d00e7f,1657.11
7ae21bd509e4bd3d0a7a19bd53e4e943,154.28
7ae471bc92b0ecb06c812292ffef849b,294.7
7ae557da267b224689563199c18b8750,212.24
7ae85381c48ff61620b51be6c33eded9,195.0
7aea4c1a850cf1f179099fa1c85e9c51,159.3
7aed8da5ae4e0e34226c47f3bf041956,204.06
7af0543c8b2d3e921f6337f59a72fb34,210.99
7af6f16370ff07d2d1fbb16b3f23496f,227.27
7af73a8a96ff524df046d8b5ed974024,469.39
7af79c8f9ecbb3aa777e5688430cc480,1458.51
7af9d19891847b24d1003c709349774f,199.82
7afa357fbff83bcb64b6e80d6731edc8,179.72
7afaa65f4cd64d06fcebc3ece0a240be,377.98
7afb28b4054bfccfe93c5d52982a46a4,166.9
7afc8d277545f890b30c2f750106ca8c,206.49
7afd6cc25895f6cff7e635b543e0ae41,254.66
7afd70f551aed27048b27f155376a4cc,163.69
7afdb6b1737919a448daeb749ee49758,1489.47
7afdcc5588cb048e9f8cee953fca36e2,163.39
7afed877f51f362443ba1bdb49d9577e,174.09
7afffca41e83ce5daed57b022ab5cd74,637.11
7b04db5fc2871791e746a62523da9dbb,194.64
7b04de8a33e536fbb4d6a69451277537,207.57
7b0a3a430a7e8b6183eac952df55cb07,154.86
7b1536d40b410674d6580bf1a6883985,327.9
7b17817cb492e3928f13c083175addd2,299.39
7b19c17065aacdf8c4f42645bb32c8c5,196.03
7b1d2286eac4c621d4c25dc9347c6dbe,340.28
7b1d4d024295cc2b11b2896b06458baa,266.96
7b1e954a8fc9cef169c7cd89297c94a8,234.46
7b1ee2639b161a86290418176e607153,157.94
7b2081c8a1726c88f22ee93b17d29156,238.38
7b2245bc30466be2d86e7e007abc8ada,167.81
7b2263dae41524e8a4b5ba0f101c4ddd,195.91
7b25145539f38697d2da83bce9cb8725,524.48
7b26bcf0f1e9f21e7102c0fa17087599,195.0
7b27139522c36a37118d6eb8402f1d85,235.05
7b279dc9e0abc09f5307f5790a188935,285.12
7b295103d46391559a2503168492f842,234.08
7b2ff9be0c86252de722d6287c6d9668,847.38
7b3307e35fbe738232601b7b7e8048ff,262.94
7b34893f52edb267bde212630697b87e,376.12
7b3924bba70acaea610883a7a9b3f768,157.12
7b3a2b1682c37d9df9e836d397b963a1,311.32
7b3bcacef7cca9f803ce7ca9f3c43285,219.4
7b3d05c4caf39a73850b896d45d034c9,165.7
7b3d48b0c713f931c8f285b7ca1a8f79,321.91
7b3e9422b4c8dcb4f68ce2a0227a1959,182.6
7b41c0d366156b9e46d88f8d8ee291ee,367.57
7b4205ad0699f380983dfbd2f26f67e0,175.56
7b433ce132416a12007e29dcb1a01ce9,194.48
7b4363fb15ce73b01a5679cf9a81e96a,161.85
7b46de2ef0b70225f5ead1ebcb2954ac,167.81
7b4728d74f0ce27ff4e8da81a5891c47,196.11
7b48b5b2beaf6c45ae643345213f3f5b,176.12
7b499c7dbd0d6d1cc3c4bee26de8821c,155.64
7b4af48119080837db56a8c7d53ecc08,1806.68
7b4bdf82b4991c98ec43c904139f5190,340.02
7b4c0d29807fae134a5035f012830fed,232.43
7b514dbab8ef621b561b03831b31f9e6,554.4
7b529b315922db17e9270e88c72d6773,189.37
7b530dd0b6024eaf341aae361f575254,177.67
7b542c51a5bf42504983dce985bc9b20,207.08
7b56aec44721c4319debedea7ab7054e,168.96
7b5a8d934b1dc34a581b1f1d0fbfaba3,209.92
7b5f76e0a8bfb6184268579e3b4f5811,920.17
7b63cba66b8e6d002e94d0990c1e2868,421.65
7b6ad38e2915f65673cc3068c660dfd1,174.66
7b6af10470b26c401d18e3083e271339,219.44
7b6c535bcfb880d63f8e01d209ef180f,202.66
7b6ceb73c7d700281dd1a2fc3d616128,2153.35
7b6e705e0e5932d5846469a8996d4b51,287.76
7b6e9e865f38a9302c055f5a9215b66a,158.3
7b706262b29ae6d4b3523ec628254c6e,399.38
7b71311a202c67d2daea38e2c092b67c,190.48
7b78acd8d2e5233b6ea898fd997942af,622.68
7b7c12e64b5479d94289a5773a0a1cd7,233.41
7b7c592ede6606e96e5b9f0d5123192e,773.48
7b7ead41153dbd4eb51cbe0953cacbbd,163.39
7b7f18d5f94e3c25bd66ec35e87383f0,2024.31
7b840357a6fafc45003d6a5fa78ff3b3,386.24
7b8602bfd7410fdbd226bd6834947b3e,164.66
7b86304a80fc04dd20a7f6ba3c700375,176.12
7b87f3ec73e9b766c9b145790745ab7d,410.69
7b8c79956f938a97e2b3b7ec7b43d0cc,262.94
7b8ca743b2b04c1df44904c65563d578,398.84
7b9017adffde5aa859580f0cef0894f5,323.44
7b94abc6234bee65d0fbd2397d17724c,261.46
7b95b3bd6da3eba1efeaa958970e5dfc,156.4
7b962215806a3c1e6bdb02a9489ec486,181.33
7b98bc96af5ead5d853ffbec70f51b52,164.17
7b9a13da4fd5b8eb772caba299eeb7ab,155.42
7b9acf95f2a5e2c59942cd80b765db6b,161.49
7b9cd81f72142c9bb51ad110f4fb3b08,216.05
7b9ceeead56783d37ce8c18f1671dbda,209.46
7ba19d24f792ab4179cc00e4c1ff2ff4,165.0
7ba2998eb6ac06bf80e1c14a7f249f4e,213.54
7ba55e28fb6e70a1e8c52759b2e107ad,211.85
7ba6760dc784ed6b1aeabe0500dc40b8,174.99
7ba7a7ead798304838e37ed1872dea66,384.79
7baaa37a1c452f1969c629351d44da7a,464.78
7bb24975d38523436e659b5c2c17a383,173.89
7bb2dfd8b6d821891db258b2c198b86c,300.3
7bb3c8543858843a15bcb87b0926e0dc,206.97
7bb3ca80fa418c132af83831d716da89,226.88
7bb5a75d4a412872fa774b56e05d0c38,771.69
7bb9480c1d5413975d01c3caefbfb081,163.67
7bba27b49f066cf993f93f83e232546f,161.05
7bbdd0e5e266e1416ce3dfd8ce4785f2,184.48
7bbf16684383c0313593bb7e620bd4bc,816.01
7bc093b1d5bd2f4b79162c6a22a51016,297.17
7bc9b7017eab15299f2e16233739e918,332.65
7bced3969d47023b7ab580e4cfdda7ed,174.32
7bd0b92f056560a4e3addf53161545db,221.88
7bd6207a5b003af1a97ba15f4184e979,271.23
7bd7c83d0826aca36fe5e3dc45fd9276,284.13
7bd9480c95eedaaf65ce1ff380212157,180.85
7bda2f07225f6395fb23b58e2f7a816b,163.97
7bda2f42b18b59d03f8cf8d14368dd7d,301.42
7bdb3efd72dc6a577b3f155442919872,324.78
7bdb92316a87205522ada80a430b87dd,187.87
7bdbb95d68b7d4edfe5fb9173398fdb0,882.87
7bdc1d4c549246678e5b86ab4f8e3bc5,206.4
7be0c64fb878990a23edc4db7516bb0d,217.09
7be2fab6281a2ec4df4b9de1e47d9217,241.81
7be38d98b5543ab58a89622f34fadc05,223.84
7be5a334c8077a07be8f4255cb76ebf4,166.16
7be5e86707d943ee604ea69e6b61dcd4,170.38
7beb7eb7d52421653db44718ee4e3e04,160.36
7becbba5a47b3e5b4c9d09bd956f4d4f,938.93
7befa76e61226aa04ca6b28a5f00d640,2027.23
7bf41e9619852285ef47577944016105,177.84
7bf43e2d079beb839eaff3937bb6fe81,257.77
7bf62544a16413d96977d97e26f83828,208.81
7bf63211707f2c328795bf65a0a7b7eb,411.69
7bf976a7045a4d8032c71199ee5b3adc,211.28
7bfb0045f94740e851adc19d59cd53b3,833.08
7bfd6f2f9f7602552eec22e3517699ac,168.2
7bff96d37d8c7bf818e55b9d72a1b204,154.89
7bffb6d111f174bd77cb1a8e8d737812,183.85
7c03ce81a9be9cb9fa1b4d7bb13ab08c,201.08
7c048d504a6cd5c838c119b9a5837669,155.29
7c07e516a60da9dd3c723fa02a1bc652,322.17
7c08087045374bb1d3d72120ba4f1cc6,158.74
7c0861799b7fac02a5dcd248e969ceb5,480.31
7c0a2b85cde9635f2d029375a1074816,209.88
7c0f72144805b7fb9c1e32d1f560a761,361.47
7c1500b28e5c6b0826b0d870fbc5cb72,568.85
7c16089b205d76e0e6c1b60525521316,172.87
7c176c08ef456df175f90494caa9074c,221.69
7c17b9b121e044da69d1d40e004c3d23,1013.81
7c1ff053ffc866248a4a52626a541f05,430.04
7c20349f837558ca24c0dea60c90424e,259.54
7c21fd428a1579295cd2ba027ac639f4,181.76
7c245610a174ec2208ee70ca2b765c3a,216.64
7c26e6e9bb97ca9576d80b206f6d28ad,211.02
7c27963420faf8b9d0724ba01e8c7e44,258.55
7c27d90ed9cded084da9e9a54472f983,367.27
7c28b8a36e097889e59fcb967ecafcf3,165.25
7c298b47184d0cd18d4bf469bb5e1328,295.71
7c29c309c685f2f7388ad10624008acd,303.72
7c2abab8ee489e71b5c91a03f49baab3,351.36
7c2bf05f6902368e5d21040b68c2bbdb,414.97
7c2e9dc6dc40a13459ac05fcfddf0639,516.25
7c30c73dff64648fbc10d968e6a134ff,522.08
7c31254de4f70f1e8c1164fd86f0c685,294.37
7c397262827fc3b4fb1eaee0d480cbbe,172.55
7c39e1d850847549a7364245d341f35f,173.05
7c3b4a82fa45566b31589d16b39b940f,162.04
7c3c95a24ec40f62f817a4b46fa1130c,1690.95
7c3f8286d229c232d2fec7d8e750e7ea,260.73
7c42a4df52043a235ab15ea2f97c449b,168.19
7c43cc8f6953deea674d34207a646886,657.63
7c441e540648cd237ac925f7a2e7805e,405.78
7c47e730a960e7d9ded4626c589580e6,194.6
7c4afbffcbcec9554ef4e4d72654ff4b,226.14
7c4b2901f3f6fc349e2709110ee34e3d,167.87
7c4e47338fa072729a94fc1b18e6531b,175.88
7c4e5904ef1afb0cd43a369ea4dfd2e5,220.88
7c4eba870a1fb7a63c11d56bddc76497,195.24
7c4ec56ccef2942f428df26d64f4e93d,228.08
7c4f2e603bef4befd6c7ea4c855fc817,205.85
7c5476d2a29e6ebe176657d093dd8b18,251.65
7c551622beecf95bfb83f5dfb921191f,1354.06
7c5b076d0e0538b3a1d4899bd25f9545,522.21
7c5c0527d882250ef1a6621240a2a2e9,793.09
7c5c5cd1a341de2b30d5d0b9d49391b1,337.54
7c5df4a2ffa11a657198a578c83fd58f,347.7
7c5e43a858e70710d676a6f70d4f02aa,274.55
7c5fd947724ac64e7da3c1c23dc613ea,270.54
7c629fbcb45f2b7dddac145b8de1ef9e,355.03
7c62c3b955e3225ca51cd0242bdd9b0e,706.84
7c63bdeed03b3e5138bc0564932b7c00,340.32
7c6835555806136bacab36fd7fd8bb70,436.49
7c6a9e2bdbb00e3007395f1ce3bda802,402.42
7c6be5f52c68fffa86b02b20a8df80cb,210.9
7c6c03e06257a7db4411272575ccdf1a,177.49
7c6d2c5a15f97e2fdf626ba09c19bb07,202.27
7c6d6a76efe8c2c8471cc574ae47a697,331.15
7c6e199246ed624a0fe923028144eea8,175.77
7c6f26d1942cbc6f1d17d56e13285e7b,337.33
7c7165957bda66e88708766f34c334f3,654.41
7c721f8ee69460435bb2e8b6c0d63995,171.0
7c72a0cfc64d38509b262a4e85c84d9a,224.32
7c7401a534412cfa74c30efe54616ca7,154.91
7c76a5b5aa012d92c8ae66e6f6311db4,248.8
7c787b7e9001aa71d53fa9744e636604,252.51
7c788d83e0356f02c08005726563909b,187.87
7c842c2505f4d3650b86f949b1bb456f,186.4
7c84df634f2eb14bf9149dcc122a0ca9,166.81
7c868eafc87e7c5b92079b47c291f603,194.02
7c88c30cd51c2a11ad92944941e6e03b,269.78
7c88f9e6560eb826d135c5b234704036,161.46
7c89c189dfacb2f7ab36db6a13414178,162.85
7c90e33e5d5f35063ed43b54a5957cdb,164.44
7c912bf7e7b05be2cc0a11c603a6332d,196.32
7c93ba922b100a817873089ef6e57552,248.4
7c93fdee2bef9805081b51d931b99bc7,196.92
7c9499f653ff26514a950815136dd35a,287.82
7c970ed3afc2cc695e6b4ca38954bef8,204.12
7c98c68d6cc9df555079f55937b795ef,200.88
7c9bb8bff624ecf6de67f46280b194b2,167.8
7c9bc8d79415d32a5cba4114cbe607c0,173.27
7c9be4cff0a3734d50e7dba63650beaa,171.7
7c9c39b982c493070665640e2df12432,342.16
7c9e2de99b4d853ad2849bf211810bcf,221.86
7ca107237a9bd4f07595806d73b75edd,1351.51
7ca34205b38053505f971f4545081027,218.52
7ca37e6a93a56f66b7752682d60ba176,274.06
7ca4f9778dde63c688c401072bcfe460,438.22
7ca7b507bcd23c39aad8c8b60041567b,232.84
7ca7b6bb5ab0b1ac2529e5c489cf3592,1090.68
7ca93e75d64f65590a631b085c32e869,190.57
7ca97a8f748763692686642e9b617ff7,181.29
7caae07d3441f77333b6e47ce323d251,567.0
7cab83679b4b4b94a7783cddb27224f2,946.9
7cacaf79f19c5449299fb04133d3bd59,349.49
7cae46765ea9901232b5d7971ada3524,258.7
7caf08a38e40462c6a40a6d9bfb27e59,160.17
7caf8d2cc7be433b0cb29b6e2db1853e,489.75
7caf9525fd9a661ecce17edbaad4caee,461.02
7cb12564a9542047740d530211e07bd4,514.52
7cb49dacdbac02e8c66298569cce53a7,319.34
7cb502ee5543d583f0072440f8b94444,157.06
7cb765c85242eea08f1aa4dd273ae02f,219.43
7cbaa85e0ebac50c20576511d07df810,197.85
7cbacee4ede6c8145c498e1b2091bb24,188.51
7cbbdf2a9fc0a4e31714983133e90dc7,392.86
7cbcf4e827dc81850e52179c4552fe65,162.25
7cbed7bf515e961b7f7dab842f9c1627,197.7
7cca0ce64c6ab88bade8f65037eac121,1038.36
7cd4fdbf9ebd24da18652aff9f9137cb,170.76
7cd5e2de48001275a79e17e6348c6a1a,1250.42
7cd85ff9a069e8822b0f0b328e9f7dc4,220.86
7cda83c1b0ab225fe4afb8d9d28c7fb5,176.39
7cdb10c80796456cb0750c312ef21844,364.57
7cde25498a31a63d00e82b29b929cc49,425.07
7cdfbe7202481c56a694a46f536baffb,264.06
7ce1d85a1d02f0b8e37e552259c8fb79,1643.64
7ce1fc9e99a49468fd3ba1df06317ff3,999.68
7ce5a437177a6a42ca15e3a62a494ee7,165.71
7ce70463aa70b5b9da5f29ab0432e707,267.41
7ce795a9cdc1671390a9fd9bc0de0a95,207.49
7ce8328be37a31141dc350427d967caa,315.84
7ce9891b75e0689350d20da70cd08eb7,203.08
7ceb6bd264a93011d92f29004d2fa854,1631.94
7cec2ad3ecf1b10ce543161225a13a97,1916.08
7cedd102ee7669811b614cf22875a719,229.84
7cee5343384a8cc476c390eada3ecbca,194.37
7cf4e2e0507462c568d10dd059a1c498,215.05
7cf767e41998204e0dc91c2270542d83,356.51
7cfab6c12495b3bf806ee0fd3565008f,868.54
7cfc40e1c9c256c761f4a55ab39d9d62,223.14
7cfe835568484ae12607a6700d6aa8ab,241.93
7d0006ecf079f0df09d48b43d853ef88,180.22
7d0203db3e58631b2b611c169467acd0,295.81
7d03bf20fa96e80468bbf678eebbcb3f,3666.42
7d03c43800d4b16a114104fa658685c6,521.37
7d03d934195e2c1f1233ad74146aafc0,184.59
7d05062f79bacb93b8f83d6da8d1a373,240.6
7d06054cef84d3145a1b1b71bb7e1072,194.48
7d09bfae900907e48d6242022ce019d2,209.88
7d0bedec9b248c16ef988e470f1c801c,214.14
7d0e81fd7839f55d9bdae0fb295128c2,185.11
7d0e8b3cece66d111fc2d6921b068abd,329.1
7d0ebafe650ddaaa9bc8ef84d2ea71e8,192.56
7d19cf02f00880944c5622eb2cae3834,315.73
7d1a0d60968b2caba5aded67e29e73d8,232.96
7d1b4cfdc72af15ea8dc8e6afff535f1,379.09
7d1e5179bc9a15bb041726618ed35d12,310.11
7d1f510b59f54644ca1277a2d87473bb,158.71
7d23731c0ce56e95295ae135272ad451,159.6
7d256faf9786f86ad032ffdc9554ea2d,726.05
7d25a7383b0544d7976ad6d7bfe57dea,155.98
7d25e23e75e9e1bb537fb651c89df928,187.94
7d27a8bce87ed5709757912115ec8afd,307.73
7d2b61cc089a1692568ad66cd27c8cbc,322.58
7d2cc66889b3c713d431f1b6c63c5fba,285.58
7d2ce17487f8378b620234f629e9f5d5,913.7
7d2e9de299e7087ef52d931eae2f2345,713.59
7d30bd6a9ffa5b22814001292ec14686,220.04
7d319cee0908bb2b366ca6d07a8b1b9b,157.32
7d3206e9295c66978d6fa00bb9e85736,383.72
7d321bd4e8ba1caf74c4c1aabd9ae524,485.94
7d330f9363872d46a4d38361586876a9,242.54
7d33163eee790347937a2d11c88271e7,316.17
7d39c5d887661f6e1699374db64104c1,178.26
7d3be011d4a41aacfcdc7399e67d15df,188.89
7d3c0ba8155647b727341f17c0f74ed1,175.99
7d3fa362783fe9c69627a0144ae78ab1,664.76
7d4096ba1f8acb8a30c8a066d7426ddc,184.55
7d455392cb88ae54b111bc3a6c90c721,275.56
7d4716432442c678d536d1d5eff97d97,162.83
7d498305b94fb1d7f3e26e6fce47e4cd,241.43
7d49f4183bfb4a71d4148ac24749473f,197.02
7d4b34a3bad8615a6a8c7dbb11753f6c,218.49
7d4c5b3d468dc1b5f54f9926cc5a172d,209.47
7d4ebb5d17f45bb406048c8566bdc18b,357.62
7d527c98f408420a9d5c953e5b89215e,222.68
7d54c6e032a2da0620e9490cdadebdce,165.7
7d58157ef9ab184d29d36f009c7ad786,838.45
7d5bb66a437018329f3c334e0b1d305a,216.68
7d5bfe0ecf07750475619272cdd9b6d4,184.89
7d5e2dffb600af537e752f0e89c59b68,191.91
7d5e98a2e485f0735beee6e2d1c43e0e,271.64
7d61b9f4f216052ba664f22e9c504ef1,245.85
7d61bddcc4435ac5dd586d751ebca204,166.7
7d645d57533e7cfafcae083fb0f1b509,154.2
7d64677fe731b6b3e38776d91cfc744d,162.85
7d6686ade7e6f02b2f3945b36d902fa1,159.14
7d66a925cb032def39bd1476c0cfa518,1384.73
7d68e1861e0a36c2876e702fec92adf0,452.59
7d69df404527f3b93aafbaaac56bb816,257.49
7d6a0d2bc3cd8656c1be4de50b4d73d3,508.38
7d6c81f79e5c42187c42bf6af52ac046,235.57
7d6f6b2b8630f71c88ef06216cc49321,238.69
7d755564d79200285d76ddc0378906bb,161.12
7d76b9e2c05681d60df438f449e8e584,333.85
7d76cd344587475194155e6f1479b00a,191.68
7d77d42024e7abf3cfc98638ca92c21e,182.14
7d79f5b2624829ec42de13f0f661ac04,321.98
7d7f3cc7c5c055168d53b850be481fde,206.91
7d85ef5a8f64781a9b17a811b88e3175,279.91
7d8666e0148b50e626e90245b6583f54,252.99
7d8720ec0025097d77c1df010b3415f8,271.92
7d875beb796e3f0fb726c3854dbd3037,810.13
7d8b67a0d473037495f19350c169e775,176.54
7d8c3a90378f108950bc1f34e987df90,197.05
7d8f985a0701cade02a5bae6f2d6e00e,517.15
7d8fd581cc612022d2149f093956b42f,216.06
7d915f753d430eb03e6e8dae6fe41020,201.65
7d9203e4350d582ae26d254399c05e44,273.54
7d95f28e19204d8967a228cd7ea11896,161.56
7d96202874e65d22c7793fb158ed8495,433.34
7d9692e3a7850c9ce64a089b62a910da,222.04
7d9a689797eeccd6d8e1da49e6c0ce0b,450.19
7d9b1c193c6ede14cd426b570a339739,245.4
7d9c3f29dad31b17f13fd3a928ea4955,174.26
7d9cd38926a665d46f1c912b616b3742,246.04
7d9d6c4d34962c84f0d06f33b5db1514,281.71
7d9e8aae68d6fc3e862582fd6fe3082e,888.84
7d9fd47eeb21776ed93f070d71499e0a,363.76
7da197a421555f9d5858c2a35ec19f2f,185.96
7da45c2431d6a2443fcf10146adb3323,238.63
7da5a479dbe934f13742722cd566b282,278.32
7dab7380954749219dc87deea26d4434,171.44
7dabb9471241c851ab2daff114751bb3,157.72
7dac2d2be0b88202e20a740d1ead62a0,306.1
7dac3d4de500983168e1b1bca53be307,273.9
7dac63a33586b73a5c8a449641d77596,165.8
7dacda3efc762f10146d7d824846c015,1871.64
7dae2ffd13cb0f5596c2346fa7540796,299.68
7db1a1c96774d32cbe8d8a8cc2686211,545.17
7dbafdf9724d2baeb787a3ed3ebd7bf1,161.46
7dbc842dc7479f9708f950fb68fa7f29,201.58
7dbefc296bc3eff6103e48871bdd9806,172.05
7dc011917bd7a6da7bc0756a34ad7c73,218.45
7dc0154535f86be3f1a41d736db8206c,396.35
7dc0e5a1cd93b2037b5705566f784f8c,234.79
7dc3c91fa2bd2415f1b73543020adaa0,203.09
7dc40753aea06d3bfa51f793fd839669,171.59
7dc49bfa56ba15da4f212899ac74f19f,188.18
7dc7f423358e3ece6ab8c863d1da0100,927.79
7dc8706230ce123ade4d311a407eee19,514.6
7dcd626576af9555424051dbdb01cb5a,435.27
7dcdad5d0fa6c24c72a9723226e3eff4,171.79
7dcf029782f48ba5e8dfb75ff27608d3,160.22
7dcff1457b8b742e76bd5eec155d2ba9,2225.69
7dd1cb59a4ab082a16acdf30d0bfa8cd,196.0
7dd2e283f47deac853cf70f3b63c8d86,236.88
7dd3ca97fe318346a390afe61293f89f,197.97
7dd489c17d2651b77fdc9834bacbf359,213.74
7dd6f8c3cae6fc87760b95313f7d8077,188.34
7dd98d09c536a360c394b8d8e908d9ae,565.66
7dd9d2efafd37798cbbf35b806981646,220.64
7dda8fd8754df0adc18192f2a0749264,171.49
7de43a2da470251d7f51f26a3d42ca4d,383.03
7dea9815eda7c64b6e839879d428e458,217.64
7deaed5d5dd5d3fa73d31d370ea7b0e8,1107.96
7dec45cedb15e19cfb82319ec276ac19,689.19
7dec82bd3f93ed6107cb7bc7e2242618,480.46
7decbed5e9dba1c414ec29e6642fc782,287.77
7ded66062983b795ca3c8362f33f5a66,322.56
7df0a02f3a48198615dec3720500fe42,279.15
7df0b66f0f2cba22ba501317ba7c69f9,204.21
7df2027daaf624fff7a43f2726f3a69c,177.48
7df232c2148f611e1be8e3fd383599e0,246.09
7df315ed766f2e365382e051a1642270,177.8
7df3b87f2d42e48d389aee0e1922111b,1680.25
7df7fc112c0aee69fef608e8def7ccdb,293.36
7df9914b5cd074d81dcb343a7107765b,396.1
7dfa275c9be7b674f7e11671486f00b3,538.39
7dfcf04eef8eb511409413ca6bed1fed,168.05
7dfd10dcc726950fc6171cea83872351,175.28
7e05131e3f56be54a923fe156b2f60c4,258.23
7e053f267559b1246ca157359e65a800,219.77
7e05898c682a8f567e1e23aae622272d,223.44
7e091887a648aa71aa89584aff731686,340.13
7e0b0aad493aeb53ac66ad26e9f83c5a,318.0
7e103a064dd90f7ffce8335906ba868b,286.56
7e11d711baa0e9e75644f517fc0fc9ee,263.15
7e1485fc18aebbfb8dc5ec5008db0066,239.1
7e176ddb04e521f4e57421aa4ab5d5a2,159.39
7e19027e795226f7daa9b9e38e2e6ece,522.62
7e19f4a49cf2f5c0ea08901336e3d9da,328.38
7e1cc7ea671a5c655c0ed5f06c897f95,182.91
7e1f018f45f99375dcfaae0fe8816b4a,181.78
7e1fad5c261e84cf8bd9d3f2f5e4e7ef,194.17
7e20bf5ca92da68200643bda76c504c6,227.68
7e24ee162f84c3f7150eff630eb46a48,163.81
7e25b8ad63a30d56ed4065640a1c47e0,227.6
7e2637810f18996f6578e128406a08a8,307.5
7e27f4fc651dbbb8ef84aa9450dae2a5,163.83
7e2ca73af071679902a9ba14d7c3cee8,340.08
7e2d670de215687b4602706b25db1ce0,216.62
7e2df1cd02b3bf50358cbd49758f3307,388.51
7e2fc634b12c4c3779cdcbe1e8c9bbc4,385.68
7e316274286ef7d20ccf81dc106594fb,1422.05
7e31cd32eb35df97b975d4a33e21a349,654.38
7e31ff5a549f128e99d5cf90f3b9a649,204.24
7e3454d387158c5f9a9c2a112ae4d265,192.75
7e395b4bf53aea8c56b1213f1b801411,985.76
7e3ab6709f035a498a17cb5a9e9e0b93,171.75
7e3ac092bcad81adc24ba53f4f147f82,368.6
7e3cd1f802c695e446c446288bcffc97,175.52
7e3f0b82fa1fe7ad7646c76393490c88,210.89
7e401acb52d31ac97cb74a337071c3e4,173.53
7e44a2ca0368138091e7d001d33b1adf,314.21
7e468d618e16c6e1373fb2c4a522c969,185.61
7e4f31a4c2b7af85e49da1aea4c3db90,251.65
7e501124aeeefcd0be137fd8fad250e9,242.84
7e523686247f53e8128305d50fc95586,262.07
7e525088ec0cbb01d466d0286f2b97d9,349.87
7e54da0c70661ce35754a113fcda1208,188.94
7e550164be02975a52464fc6019cac13,216.23
7e5563984d6291832da8b9fc279af3f9,189.0
7e572970d84b6164550e059b22c1bca1,291.72
7e58db99674b0e849eca7cb8cb32cfb1,169.62
7e59547280d79ce3d8b5d913ce9d9056,315.61
7e630d15d865b2701e663c2a6dec9079,265.19
7e64b83c928d645bdee95d00750ea34d,174.78
7e660d547620c36235229542ae7bdcdf,212.83
7e66fcdb02521fecb4cb2f6b4c41ef7a,192.69
7e67ce30689f185fd8257747f004a86c,347.41
7e6b8b2bdb547f7343c0d28f2ed5662e,158.21
7e717f19f1be475d462d048552c7e0fe,196.99
7e75773058e5fc678964b5d4dbd9d2c9,526.96
7e779aeb9722a44ac85680883c9ee20f,1438.23
7e7d2271d6f55b03b0bd4615c5f2de6e,3209.72
7e81c56aeac78d84cd3d865a23c87ffe,178.72
7e8489343c128db8db8b4972a4abf343,318.34
7e85ee464cf792bd464179209a13b849,246.92
7e873842536f3366356828354739dbce,211.65
7e88f83778a1c613bfa02955686b07e0,242.12
7e8d6b04aef8a6ba0a1cda9aa62869a9,202.62
7e8d9b9fed93abc019690c1858753e88,611.44
7e902211ea98633032e5cc41b645f65c,321.58
7e91905decf05215f0a72ac30265facd,251.1
7e95832184f874c220b8ebffa750837d,2638.64
7e98e4c9e5495039982aa17bd724e543,169.1
7e9c14aa98b813d67d62fc449809340e,208.74
7e9d84c132a1ec9fa03cb751b0b36a3f,178.25
7e9dd7f39416a450cea8e6457e20738b,623.68
7ea22fc8425fa4430b94860142a7ee0a,226.86
7ea5e0cf1199c4e783c8989bd28f9561,183.29
7ea778a6a19290dee846148b45c64f6b,706.19
7ea93403888146228962dbe5e238a903,198.33
7eab558047c9de47137ad379d5daa36b,325.12
7eab8473e5d7b37dbd609773b0cca38c,1023.44
7eb0c64f6cac0546cb22ce7640797300,214.56
7eb2555fddff9cb3ef0bc2ce2c64f945,362.07
7ebd893a2bbd6d8ee6cc10e19ce6904f,183.6
7ebf961daa0f66146a0996ea3c3bd94f,352.98
7ebff563042d025850e4dd2508267fa1,282.6
7ec1ad452ada8f78aaf18022c32ee61a,172.52
7ec218a8de458e6acd25155e4a63f68a,601.49
7ec2b3ab3c32f06c03da19590065fadb,170.53
7ec34e03cfead59804e2ae99d09014a6,178.78
7ec4a5cfdf2614eac98521fa08afbfc4,208.66
7ec72d9b883d87aef5ee43beb65deb06,173.32
7ec9b1194543f84f4ecc13ad66467fc7,217.27
7ec9ea9d385e8c923d17aa2871c020dd,761.82
7ecab6f3f9ab08d676b6b9984779c9e0,183.43
7ed3af4c1229d471d59188560293ea2d,159.14
7ed3bff19a3abe6e21e31d2f8f1a38e1,208.51
7ed47aa10ea881d4e434bfbd93dc4443,369.01
7ed80899c1cc6c7779597683fab0ae70,269.4
7ed8cd86353bf8c4e78091c8f84fdcd0,180.79
7ed90cdfcc2b7f3b2506fc80f81d4e33,286.65
7ed9c4e2fe2f30ce855cc6b6149040af,188.12
7edaf2c4de16b035306651cc8840587a,317.8
7edcd103e0782177badf74dee2b18125,167.19
